TF,target,importance
ATF1,LINC03058,1
ATF1,METTL17,1
ATF1,TOX4,1
ATF1,METTL3,1
ATF1,NGDN,1
ATF1,THTPA,1
ATF1,MDP1,1
ATF1,NEDD8,1
ATF1,TINF2,1
ATF1,TGM1,1
ATF1,DHRS1,1
ATF1,CBLN3,1
ATF1,SDR39U1,1
ATF1,GZMB,1
ATF1,HEATR5A,1
ATF1,EAPP,1
ATF1,DMAC2L,1
ATF1,CDKL1,1
ATF1,GMFB,1
ATF1,SAMD4A-AS1,1
ATF1,PSMA3-AS1,1
ATF1,LINC01500,1
ATF1,L3HYPDH,1
ATF1,DAAM1,1
ATF1,ESR2,1
ATF1,CHURC1,1
ATF1,LINC02324,1
ATF1,ADAM21,1
ATF1,TTC9-DT,1
ATF1,MAP3K9,1
ATF1,MAP3K9-DT,1
ATF1,HEATR4,1
ATF1,ISCA2,1
ATF1,ACYP1,1
ATF1,BATF,1
ATF1,TMED8,1
ATF1,SAMD15,1
ATF1,GPR65,1
ATF1,EML5,1
ATF1,CALM1,1
ATF1,RPS6KA5,1
ATF1,LGMN,1
ATF1,GOLGA5,1
ATF1,DICER1-AS1,1
ATF1,SNHG10,1
ATF1,PPP2R5C,1
ATF1,COPDA1,1
ATF1,FAM30A,1
ATF1,NIPA1,1
ATF1,LINC02250,1
ATF1,LINC03034,1
ATF1,NOP10,1
ATF1,CCDC9B,1
ATF1,SRP14-DT,1
ATF1,SPINT1-AS1,1
ATF1,DNAJC17,1
ATF1,RAD51,1
ATF1,CHP1,1
ATF1,NDUFAF1,1
ATF1,CCNDBP1,1
ATF1,SQOR,1
ATF1,GABPB1-AS1,1
ATF1,USP8,1
ATF1,ATOSA,1
ATF1,PIGB,1
ATF1,TEX9,1
ATF1,LINC00926,1
ATF1,LINC01413,1
ATF1,MYZAP,1
ATF1,GCOM1,1
ATF1,RORA-AS1,1
ATF1,RPS27L,1
ATF1,SNX22,1
ATF1,CIAO2A,1
ATF1,MTFMT,1
ATF1,SNAPC5,1
ATF1,LCTL,1
ATF1,ADPGK,1
ATF1,SCAMP5,1
ATF1,ST20,1
ATF1,EFL1,1
ATF1,SNHG21,1
ATF1,C15orf40,1
ATF1,HOMER2,1
ATF1,SEC11A,1
ATF1,SEMA4B,1
ATF1,CRTC3-AS1,1
ATF1,HDDC3,1
ATF1,MCTP2,1
ATF1,LINC02244,1
ATF1,ALDH1A3-AS1,1
ATF1,LRRK1,1
ATF1,TARS3,1
ATF1,GNG13,1
ATF1,CCDC154,1
ATF1,LINC02861,1
ATF1,ALG1,1
ATF1,EEF2KMT,1
ATF1,USP7,1
ATF1,USP7-AS1,1
ATF1,TMEM186,1
ATF1,SNX29,1
ATF1,SYT17,1
ATF1,LCMT1-AS1,1
ATF1,NPIPB7,1
ATF1,NPIPB8,1
ATF1,DNAJA2-DT,1
ATF1,PHKB,1
ATF1,SNX20,1
ATF1,CYLD-AS1,1
ATF1,BBS2,1
ATF1,HERPUD1,1
ATF1,CNOT1,1
ATF1,CIAO2B,1
ATF1,TRADD,1
ATF1,DPEP2,1
ATF1,ESRP2,1
ATF1,ZNF23,1
ATF1,ZNF19,1
ATF1,TAT-AS1,1
ATF1,PHLPP2,1
ATF1,IST1,1
ATF1,LINC01572,1
ATF1,GLG1,1
ATF1,NUDT7,1
ATF1,PLCG2,1
ATF1,CDH13-AS2,1
ATF1,HSDL1,1
ATF1,LINC02132,1
ATF1,ZNF778-DT,1
ATF1,SPIRE2,1
ATF1,FANCA,1
ATF1,TUBB3,1
ATF1,GAS8,1
ATF1,TRPV3,1
ATF1,P2RX5-TAX1BP3,1
ATF1,SLC52A1,1
ATF1,ZNF594,1
ATF1,ZNF594-DT,1
ATF1,SCIMP,1
ATF1,RABEP1,1
ATF1,RPAIN,1
ATF1,DERL2,1
ATF1,MED31,1
ATF1,SLC13A5,1
ATF1,ALOX12-AS1,1
ATF1,C17orf100,1
ATF1,KCNAB3,1
ATF1,NCOR1,1
ATF1,ZNF287,1
ATF1,ZNF624,1
ATF1,MPRIP-AS1,1
ATF1,FLCN,1
ATF1,LGALS9C,1
ATF1,TVP23B,1
ATF1,AKAP10,1
ATF1,CCDC144NL-AS1,1
ATF1,RPL23A,1
ATF1,CRLF3,1
ATF1,CDK5R1,1
ATF1,EPOP,1
ATF1,GSDMB,1
ATF1,MIEN1,1
ATF1,KCNH4,1
ATF1,COA3,1
ATF1,BECN1,1
ATF1,ATXN7L3-AS1,1
ATF1,ASB16,1
ATF1,HEXIM2-AS1,1
ATF1,NSF,1
ATF1,WNT3,1
ATF1,CDK5RAP3,1
ATF1,NFE2L1-DT,1
ATF1,SKAP1,1
ATF1,SKAP1-AS1,1
ATF1,SKAP1-AS2,1
ATF1,HOXB7,1
ATF1,GNGT2,1
ATF1,SGCA,1
ATF1,SUPT4H1,1
ATF1,MTMR4,1
ATF1,SEPTIN4-AS1,1
ATF1,TUBD1,1
ATF1,HEATR6-DT,1
ATF1,GH1,1
ATF1,SLC9A3R1-AS1,1
ATF1,GRB2,1
ATF1,SMIM6,1
ATF1,METTL23,1
ATF1,PRCD,1
ATF1,SNHG20,1
ATF1,SYNGR2,1
ATF1,RMC1,1
ATF1,HDHD2,1
ATF1,ELAC1,1
ATF1,VPS4B,1
ATF1,CCDC102B,1
ATF1,CRYZL1,1
ATF1,NFATC1,1
ATF1,LINC03101,1
ATF1,MADCAM1,1
ATF1,MADCAM1-AS1,1
ATF1,UQCR11,1
ATF1,JSRP1,1
ATF1,ZNF77,1
ATF1,EBI3,1
ATF1,CD70,1
ATF1,ZNF557,1
ATF1,ANGPTL6,1
ATF1,S1PR2,1
ATF1,ZNF563,1
ATF1,ZNF442,1
ATF1,ZNF490,1
ATF1,LINC02926,1
ATF1,ZNF700,1
ATF1,ZNF791,1
ATF1,CACNA1A,1
ATF1,CLEC17A,1
ATF1,BISPR,1
ATF1,LINC00663,1
ATF1,ZNF682,1
ATF1,POP4,1
ATF1,GPATCH1,1
ATF1,ZNF302,1
ATF1,ZNF181,1
ATF1,LINC02965,1
ATF1,LINC03049,1
ATF1,ZNF30,1
ATF1,FAM187B,1
ATF1,TMEM147,1
ATF1,POLR2I,1
ATF1,ZFP14,1
ATF1,ZNF566,1
ATF1,ZNF260,1
ATF1,ZNF529-AS1,1
ATF1,ZNF383,1
ATF1,ZNF567-DT,1
ATF1,ZNF790-AS1,1
ATF1,ZNF829,1
ATF1,ZNF568,1
ATF1,CYB561D2,1
ATF1,ZNF420,1
ATF1,ZNF585A,1
ATF1,ZFP82,1
ATF1,ZNF585B,1
ATF1,LINC01535,1
ATF1,ZNF540,1
ATF1,MAP4K1-AS1,1
ATF1,CAPN12,1
ATF1,RINL,1
ATF1,ZNF546,1
ATF1,RAB4B,1
ATF1,CEACAM21,1
ATF1,POU2F2,1
ATF1,ZNF233,1
ATF1,ZNF285,1
ATF1,ZNF180,1
ATF1,ZNF284,1
ATF1,ZNF224,1
ATF1,ZNF234,1
ATF1,GEMIN7-AS1,1
ATF1,CARD8,1
ATF1,ZNF577,1
ATF1,ZNF766,1
ATF1,ZNF480,1
ATF1,ZNF880,1
ATF1,ZNF528-AS1,1
ATF1,ZNF528,1
ATF1,ZNF578,1
ATF1,ZNF701,1
ATF1,ZNF83,1
ATF1,ZNF611,1
ATF1,ZNF600,1
ATF1,ZNF28,1
ATF1,ZNF468,1
ATF1,ZNF888-AS1,1
ATF1,ZNF816,1
ATF1,ZNF160,1
ATF1,ZNF415,1
ATF1,ZNF765,1
ATF1,LENG8-AS1,1
ATF1,LILRB1,1
ATF1,LILRB1-AS1,1
ATF1,KIR2DL4,1
ATF1,RFPL4A,1
ATF1,ZNF582,1
ATF1,ZFP28,1
ATF1,ZNF835,1
ATF1,ZNF211,1
ATF1,ZNF418,1
ATF1,C19orf18,1
ATF1,ZNF135,1
ATF1,RNASEH1-DT,1
ATF1,SLC66A3,1
ATF1,SMC6,1
ATF1,EFR3B,1
ATF1,DTNB,1
ATF1,RAB10,1
ATF1,ADGRF3,1
ATF1,ATRAID,1
ATF1,MPV17,1
ATF1,PPP1CB,1
ATF1,WDR43,1
ATF1,LCLAT1,1
ATF1,DPY30,1
ATF1,RMDN2,1
ATF1,EML4-AS1,1
ATF1,EML4,1
ATF1,MTA3,1
ATF1,LINC01118,1
ATF1,C2orf74,1
ATF1,USP34-DT,1
ATF1,COMMD1,1
ATF1,SPRED2,1
ATF1,LINC02934,1
ATF1,PCBP1-AS1,1
ATF1,PAIP2B,1
ATF1,DGUOK,1
ATF1,SLC4A5,1
ATF1,WDR54,1
ATF1,PCGF1,1
ATF1,LINC01964,1
ATF1,RNF181,1
ATF1,SH2D6,1
ATF1,PTCD3,1
ATF1,C2orf68,1
ATF1,KRCC1,1
ATF1,COA5,1
ATF1,UNC50,1
ATF1,C2orf15,1
ATF1,LIPT1,1
ATF1,MITD1,1
ATF1,LYG2,1
ATF1,LINC01918,1
ATF1,MRPS9,1
ATF1,GCC2,1
ATF1,RGPD6,1
ATF1,LINC02936,1
ATF1,DDX18,1
ATF1,INSIG2,1
ATF1,CCNT2-AS1,1
ATF1,MGAT5,1
ATF1,KIF5C-AS1,1
ATF1,LYPD6B,1
ATF1,TANK,1
ATF1,TLK1,1
ATF1,METTL8,1
ATF1,ITGA6-AS1,1
ATF1,WIPF1,1
ATF1,PRKRA,1
ATF1,TTN,1
ATF1,TTN-AS1,1
ATF1,DNAJC10,1
ATF1,CWC22,1
ATF1,ANKAR,1
ATF1,OSGEPL1,1
ATF1,OSGEPL1-AS1,1
ATF1,ORMDL1,1
ATF1,LINC01825,1
ATF1,ANKRD44,1
ATF1,ANKRD44-IT1,1
ATF1,BOLL,1
ATF1,SGO2,1
ATF1,NIF3L1,1
ATF1,PPIL3,1
ATF1,ORC2,1
ATF1,NDUFB3,1
ATF1,FAM117B,1
ATF1,CYP20A1,1
ATF1,PECR,1
ATF1,ARPC2,1
ATF1,CNOT9,1
ATF1,SP100,1
ATF1,B3GNT7,1
ATF1,LINC00471,1
ATF1,ECEL1,1
ATF1,INPP5D,1
ATF1,TRAF3IP1,1
ATF1,FARP2,1
ATF1,LINC03100,1
ATF1,PCMTD2,1
ATF1,TRIM7-AS1,1
ATF1,TMC2,1
ATF1,TMEM230,1
ATF1,SHLD1,1
ATF1,DZANK1,1
ATF1,SMIM26,1
ATF1,DTD1,1
ATF1,LINC00652,1
ATF1,LCDR,1
ATF1,ZNF337-AS1,1
ATF1,TTLL9,1
ATF1,COMMD7,1
ATF1,MAPRE1,1
ATF1,CBFA2T2,1
ATF1,EIF6,1
ATF1,UQCC1,1
ATF1,PHF20,1
ATF1,BLCAP,1
ATF1,LPIN3,1
ATF1,SRSF6,1
ATF1,L3MBTL1,1
ATF1,GTSF1L,1
ATF1,OSER1-DT,1
ATF1,LINC00494,1
ATF1,TRERNA1,1
ATF1,SLCO4A1-AS2,1
ATF1,DIDO1,1
ATF1,FNDC11,1
ATF1,MHENCR,1
ATF1,SRMS,1
ATF1,MAP3K7CL,1
ATF1,CFAP298,1
ATF1,C21orf62-AS1,1
ATF1,CBR1,1
ATF1,CBR3,1
ATF1,HLCS-IT1,1
ATF1,HLCS-AS1,1
ATF1,PIGP,1
ATF1,BACE2,1
ATF1,MX1,1
ATF1,WDR4,1
ATF1,HSF2BP,1
ATF1,ITGB2-AS1,1
ATF1,THAP7-AS1,1
ATF1,RAB36,1
ATF1,SLC2A11,1
ATF1,TFIP11-DT,1
ATF1,MIATNB,1
ATF1,HSCB,1
ATF1,NF2,1
ATF1,GAL3ST1,1
ATF1,DUSP18,1
ATF1,PISD,1
ATF1,SYN3,1
ATF1,SYN3-AS1,1
ATF1,IFT27,1
ATF1,CBY1,1
ATF1,APOBEC3C,1
ATF1,APOBEC3F,1
ATF1,APOBEC3G,1
ATF1,MEI1,1
ATF1,ARFGAP3,1
ATF1,BIK,1
ATF1,EFCAB6-DT,1
ATF1,FANCD2,1
ATF1,THUMPD3-AS1,1
ATF1,LHFPL4,1
ATF1,ARPC4,1
ATF1,OGG1,1
ATF1,TADA3,1
ATF1,CIDEC,1
ATF1,FANCD2OS,1
ATF1,LSM3,1
ATF1,TSEN2,1
ATF1,XPC,1
ATF1,SGO1-AS1,1
ATF1,KCNH8,1
ATF1,THRB,1
ATF1,THRB-AS1,1
ATF1,ZNF860,1
ATF1,LINC01811,1
ATF1,LINC02033,1
ATF1,EXOG,1
ATF1,TRAK1,1
ATF1,ZNF852,1
ATF1,LIMD1-AS1,1
ATF1,SACM1L,1
ATF1,LZTFL1,1
ATF1,CCR9,1
ATF1,CCDC12,1
ATF1,PRKAR2A-AS1,1
ATF1,SLC25A20,1
ATF1,RBM6,1
ATF1,PRKCD,1
ATF1,DNAH12,1
ATF1,ARF4-AS1,1
ATF1,ASB14,1
ATF1,PDHB,1
ATF1,SUCLG2-DT,1
ATF1,FOXP1,1
ATF1,DHFR2,1
ATF1,ARL6,1
ATF1,OR5K2,1
ATF1,ABHD10,1
ATF1,CD200,1
ATF1,BTLA,1
ATF1,ATG3,1
ATF1,CCDC80,1
ATF1,NEPRO-AS1,1
ATF1,CD200R1,1
ATF1,LINC02044,1
ATF1,BOC,1
ATF1,SIDT1-AS1,1
ATF1,GRAMD1C,1
ATF1,ZDHHC23,1
ATF1,HCLS1,1
ATF1,IQCB1,1
ATF1,EAF2,1
ATF1,SLC15A2,1
ATF1,WDR5B,1
ATF1,MYLK-AS1,1
ATF1,LINC02614,1
ATF1,MBD4,1
ATF1,IFT122P3,1
ATF1,CNBP,1
ATF1,BFSP2,1
ATF1,BFSP2-AS1,1
ATF1,NCK1-DT,1
ATF1,COPB2-DT,1
ATF1,HLTF,1
ATF1,HPS3,1
ATF1,CP,1
ATF1,LINC00886,1
ATF1,TRIM59,1
ATF1,SPTSSB,1
ATF1,SERPINI1,1
ATF1,MFN1,1
ATF1,NDUFB5,1
ATF1,TTC14,1
ATF1,PEX5L,1
ATF1,MCCC1,1
ATF1,KLHL6,1
ATF1,KLHL6-AS1,1
ATF1,MAP3K13,1
ATF1,LIPH,1
ATF1,LINC02043,1
ATF1,LINC02924,1
ATF1,TMEM44-AS1,1
ATF1,APOD,1
ATF1,NCBP2AS2,1
ATF1,ZDHHC19,1
ATF1,LRCH3,1
ATF1,IQCG,1
ATF1,PDE6B,1
ATF1,ATP5ME,1
ATF1,PCGF3,1
ATF1,CFAP99,1
ATF1,HTT-AS,1
ATF1,ADD1,1
ATF1,LINC02482,1
ATF1,FAM200B,1
ATF1,SLC34A2,1
ATF1,SEL1L3,1
ATF1,SMIM20,1
ATF1,PTTG2,1
ATF1,SMIM14,1
ATF1,COMMD8,1
ATF1,ATP10D,1
ATF1,CORIN,1
ATF1,CNGA1,1
ATF1,SGCB,1
ATF1,SPATA18,1
ATF1,AASDH,1
ATF1,STAP1,1
ATF1,UBA6-DT,1
ATF1,UGT2B17,1
ATF1,AMBN,1
ATF1,ENAM,1
ATF1,RUFY3,1
ATF1,DCK,1
ATF1,PARM1,1
ATF1,LINC02562,1
ATF1,SDAD1,1
ATF1,SDAD1-AS1,1
ATF1,PRDM8-AS1,1
ATF1,PPM1K-DT,1
ATF1,PPM1K,1
ATF1,HERC6,1
ATF1,CCSER1,1
ATF1,BANK1,1
ATF1,SLC9B1,1
ATF1,CYP2U1,1
ATF1,LRIT3,1
ATF1,SYNPO2,1
ATF1,FGF2,1
ATF1,LINC02435,1
ATF1,RAB33B-AS1,1
ATF1,SCOC-AS1,1
ATF1,GYPE,1
ATF1,TMEM154,1
ATF1,TMEM131L,1
ATF1,PLRG1,1
ATF1,MSMO1,1
ATF1,MARCHF1,1
ATF1,FAM218A,1
ATF1,CBR4,1
ATF1,FBXO8,1
ATF1,IRF2,1
ATF1,LINC02427,1
ATF1,LINC02365,1
ATF1,CYP4V2,1
ATF1,KLKB1,1
ATF1,CEP72-DT,1
ATF1,LINC01511,1
ATF1,LPCAT1,1
ATF1,LINC03067,1
ATF1,GMDS-DT,1
ATF1,FBXO4,1
ATF1,NIM1K,1
ATF1,TMEM267,1
ATF1,LINC01948,1
ATF1,C5orf67,1
ATF1,GAPT,1
ATF1,SMIM15-AS1,1
ATF1,ADAMTS6,1
ATF1,PPWD1,1
ATF1,MRPS36,1
ATF1,ANKRA2,1
ATF1,BDP1,1
ATF1,AGGF1,1
ATF1,SCAMP1-AS1,1
ATF1,CKMT2-AS1,1
ATF1,ACOT12,1
ATF1,ARRDC3,1
ATF1,TMEM161B-DT,1
ATF1,CHD1-DT,1
ATF1,ERAP2,1
ATF1,LIX1-AS1,1
ATF1,MARCHF3,1
ATF1,SNX2,1
ATF1,RAD50,1
ATF1,KIF3A,1
ATF1,ZCCHC10,1
ATF1,UQCRQ,1
ATF1,HSPA4,1
ATF1,FSTL4,1
ATF1,PKD2L2-DT,1
ATF1,MYOT,1
ATF1,FAM13B-AS1,1
ATF1,HMHB1,1
ATF1,FBXO38,1
ATF1,GRPEL2-AS1,1
ATF1,CD74,1
ATF1,RPS14,1
ATF1,SYNPO,1
ATF1,ZNF300,1
ATF1,SAP30L-AS1,1
ATF1,FAM114A2,1
ATF1,GALNT10,1
ATF1,FNDC9,1
ATF1,NIPAL4-DT,1
ATF1,ADAM19,1
ATF1,NIPAL4,1
ATF1,TTC1,1
ATF1,ARL10,1
ATF1,DDX41,1
ATF1,ZNF354A,1
ATF1,ZFP2,1
ATF1,BTNL9,1
ATF1,TRIM52,1
ATF1,DUSP22,1
ATF1,EXOC2,1
ATF1,FOXC1,1
ATF1,SERPINB9P1,1
ATF1,SERPINB9,1
ATF1,HULC,1
ATF1,TFAP2A,1
ATF1,USP45,1
ATF1,CDKAL1,1
ATF1,C6orf62,1
ATF1,ARMH2,1
ATF1,RIPOR2,1
ATF1,CARMIL1,1
ATF1,PRSS16,1
ATF1,DDR1,1
ATF1,BTNL2,1
ATF1,HLA-DRB5,1
ATF1,HLA-DRB1,1
ATF1,HLA-DQB1,1
ATF1,HLA-DQB1-AS1,1
ATF1,TAP2,1
ATF1,ITPR3,1
ATF1,GRM4,1
ATF1,FGD2,1
ATF1,RNF8,1
ATF1,TREML2,1
ATF1,ZNF318,1
ATF1,MRPS18A,1
ATF1,EFHC1,1
ATF1,KHDRBS2-OT1,1
ATF1,EYS,1
ATF1,LMBRD1,1
ATF1,COL19A1,1
ATF1,COL9A1,1
ATF1,DDX43,1
ATF1,MTO1,1
ATF1,FILIP1,1
ATF1,OOEP,1
ATF1,NT5E,1
ATF1,GJB7,1
ATF1,C6orf163,1
ATF1,SLC35A1,1
ATF1,RARS2,1
ATF1,ORC3,1
ATF1,GRIK2,1
ATF1,RTN4IP1,1
ATF1,SOBP,1
ATF1,ZBTB24-DT,1
ATF1,AK9,1
ATF1,FIG4,1
ATF1,CDK19,1
ATF1,REV3L-IT1,1
ATF1,NT5DC1,1
ATF1,TSPYL1,1
ATF1,CALHM6,1
ATF1,KPNA5,1
ATF1,FAM184A,1
ATF1,ENPP1,1
ATF1,HIVEP2-DT,1
ATF1,UST,1
ATF1,PLEKHG1,1
ATF1,ARMT1,1
ATF1,TMEM242,1
ATF1,ZDHHC14,1
ATF1,GTF2H5,1
ATF1,TULP4,1
ATF1,TBXT,1
ATF1,LNCDAT,1
ATF1,SFT2D1,1
ATF1,ERMARD,1
ATF1,LINC00242,1
ATF1,FAM120B,1
ATF1,PSMB1,1
ATF1,PRKAR1B-AS1,1
ATF1,GPR146,1
ATF1,PSMG3-AS1,1
ATF1,RSPH10B,1
ATF1,HDAC9,1
ATF1,ITGB8-AS1,1
ATF1,SP4,1
ATF1,RAPGEF5,1
ATF1,HYCC1,1
ATF1,WIPF3,1
ATF1,NT5C3A,1
ATF1,RP9,1
ATF1,BBS9,1
ATF1,LINC03013,1
ATF1,SEPTIN7-DT,1
ATF1,UBE2D4,1
ATF1,COA1,1
ATF1,MRPS24,1
ATF1,ZNF107,1
ATF1,ZNF138,1
ATF1,TPST1,1
ATF1,TMEM60,1
ATF1,DMTF1,1
ATF1,TP53TG1,1
ATF1,CROT,1
ATF1,ABCB4,1
ATF1,CDK14,1
ATF1,MTERF1,1
ATF1,AKAP9,1
ATF1,SAMD9,1
ATF1,SAMD9L,1
ATF1,ATP5MF,1
ATF1,ZNF655,1
ATF1,CYP3A5,1
ATF1,TRIM4,1
ATF1,SPDYE6,1
ATF1,ORAI2,1
ATF1,SPDYE2,1
ATF1,POLR2J3,1
ATF1,POLR2J2,1
ATF1,KMT2E-AS1,1
ATF1,DUS4L,1
ATF1,DUS4L-BCAP29,1
ATF1,THAP5,1
ATF1,LSM8,1
ATF1,AASS,1
ATF1,HYAL4,1
ATF1,PODXL,1
ATF1,AGBL3,1
ATF1,TMEM140,1
ATF1,FMC1,1
ATF1,KDM7A-DT,1
ATF1,PRSS37,1
ATF1,PIP,1
ATF1,CASP2,1
ATF1,CNTNAP2,1
ATF1,PAXIP1-AS2,1
ATF1,PAXIP1-DT,1
ATF1,RBM33-DT,1
ATF1,PTPRN2,1
ATF1,FBXO25,1
ATF1,ARHGEF10,1
ATF1,FAM167A,1
ATF1,FAM167A-AS1,1
ATF1,SLC35G5,1
ATF1,CNOT7,1
ATF1,ZDHHC2,1
ATF1,INTS10,1
ATF1,SH2D4A,1
ATF1,TNFRSF10A,1
ATF1,ADAM28,1
ATF1,ELP3,1
ATF1,HMBOX1,1
ATF1,PLEKHA2,1
ATF1,RNF170,1
ATF1,LINC02947,1
ATF1,PCMTD1-DT,1
ATF1,SLCO5A1-AS1,1
ATF1,LACTB2-AS1,1
ATF1,LACTB2,1
ATF1,UBE2W,1
ATF1,ZC2HC1A,1
ATF1,IL7,1
ATF1,MITA1,1
ATF1,CA13,1
ATF1,CA3,1
ATF1,CA3-AS1,1
ATF1,DECR1,1
ATF1,CALB1,1
ATF1,LINC00534,1
ATF1,LRRC69,1
ATF1,OTUD6B-AS1,1
ATF1,PLEKHF2,1
ATF1,CFAP418-AS1,1
ATF1,CFAP418,1
ATF1,MATN2,1
ATF1,ATP6V1C1,1
ATF1,DCAF13,1
ATF1,OXR1-AS1,1
ATF1,EBAG9,1
ATF1,RNF139-DT,1
ATF1,NDUFB9,1
ATF1,MTSS1,1
ATF1,ASAP1-IT2,1
ATF1,PTK2,1
ATF1,DOCK8,1
ATF1,KANK1,1
ATF1,INSL6,1
ATF1,SLC24A2,1
ATF1,IFNA5,1
ATF1,ACO1,1
ATF1,PAX5,1
ATF1,EBLN3P,1
ATF1,FBXO10,1
ATF1,TRMT10B,1
ATF1,GDA,1
ATF1,TUT7,1
ATF1,ERCC6L2-AS1,1
ATF1,SUGT1P4-STRA6LP,1
ATF1,MRPL50,1
ATF1,ABITRAM,1
ATF1,C9orf152,1
ATF1,MIR600HG,1
ATF1,AK8,1
ATF1,TSC1,1
ATF1,LINC02846,1
ATF1,DHRSX-IT1,1
ATF1,GPR143,1
ATF1,CLCN4,1
ATF1,PRPS2,1
ATF1,OFD1,1
ATF1,LINC01203,1
ATF1,GPM6B,1
ATF1,GK-IT1,1
ATF1,KRBOX4,1
ATF1,PIM2,1
ATF1,WDR45,1
ATF1,IL2RG,1
ATF1,ARMCX2,1
ATF1,ARMCX6,1
ATF1,RBM41,1
ATF1,FRMPD3,1
ATF1,PRPS1,1
ATF1,ALG13,1
ATF1,ALG13-AS1,1
ATF1,KDM5D,1
ATF3,KDM4A-AS1,1
ATF3,ATP1A1,1
ATF3,ATP1A1-AS1,1
ATF3,CD58,1
ATF3,IGSF3,1
ATF3,IRF2BP2,1
ATF3,UNC5B,1
ATF3,ZNF503,1
ATF3,LRMDA,1
ATF3,HTRA1,1
ATF3,OR52K2,1
ATF3,OR52K1,1
ATF3,EHBP1L1,1
ATF3,AP5B1,1
ATF3,SNX32,1
ATF3,FOSL1,1
ATF3,CATSPER1,1
ATF3,PLEKHG6,1
ATF3,LTBR,1
ATF3,NOP2,1
ATF3,CD4,1
ATF3,GPR162,1
ATF3,CRYL1,1
ATF3,XPO4,1
ATF3,CYSLTR2,1
ATF3,SLC24A4,1
ATF3,C15orf48,1
ATF3,SLC30A4-AS1,1
ATF3,DMXL2,1
ATF3,MLKL,1
ATF3,LDHD,1
ATF3,RCVRN,1
ATF3,GAS7,1
ATF3,ARSG,1
ATF3,SLC16A6,1
ATF3,FAM20A,1
ATF3,PPP4R1,1
ATF3,RAB31,1
ATF3,VAPA,1
ATF3,LINC01127,1
ATF3,IL1R2,1
ATF3,IL1R1,1
ATF3,IL1RL2,1
ATF3,IL1RN,1
ATF3,ZEB2-AS1,1
ATF3,LINC01412,1
ATF3,LINC02993,1
ATF3,GCA,1
ATF3,AGFG1,1
ATF3,LINC00189,1
ATF3,BACH1,1
ATF3,BACH1-IT1,1
ATF3,BACH1-AS1,1
ATF3,BACH1-IT2,1
ATF3,ETS2-AS1,1
ATF3,PPARG,1
ATF3,RAF1,1
ATF3,ABHD5,1
ATF3,SLC2A9,1
ATF3,ABRAXAS1,1
ATF3,GPAT3,1
ATF3,WDFY3,1
ATF3,DDX60L,1
ATF3,PALLD,1
ATF3,OSMR,1
ATF3,IL31RA,1
ATF3,IL6ST,1
ATF3,DCP2,1
ATF3,NR3C1,1
ATF3,SLC36A1,1
ATF3,FAXDC2,1
ATF3,REV3L,1
ATF3,VNN1,1
ATF3,VNN2,1
ATF3,AGPAT4,1
ATF3,MSR1,1
ATF3,CPQ,1
ATF3,PGM5,1
ATF3,LINC01506,1
ATF3,PTAR1,1
ATF3,S1PR3,1
ATF3,MEGF9,1
CDX2,LINC01447,1
CEBPA,A3GALT2,1
CEBPA,SRGAP2B,1
CEBPA,IL6R-AS1,1
CEBPA,UBE2Q1-AS1,1
CEBPA,CHRNB2,1
CEBPA,S100A12,1
CEBPA,PAQR6,1
CEBPA,LRRC71,1
CEBPA,MNDA,1
CEBPA,PTGS2,1
CEBPA,PLA2G4A,1
CEBPA,B3GALT2,1
CEBPA,LINC00862,1
CEBPA,ZNF281,1
CEBPA,SRGAP2,1
CEBPA,NLRP3,1
CEBPA,OR2B11,1
CEBPA,CELF2,1
CEBPA,KIAA1217,1
CEBPA,JCAD,1
