TF,target,importance
ZN441,TULP4,1
ZN441,EZR,1
ZN441,TBXT,1
ZN441,SFT2D1,1
ZN441,CCR6,1
ZN441,ERMARD,1
ZN441,LINC00242,1
ZN441,FAM120B,1
ZN441,PSMB1,1
ZN441,SUN1,1
ZN441,SNX8,1
ZN441,CARD11-AS1,1
ZN441,RSPH10B,1
ZN441,ZDHHC4,1
ZN441,LINC03016,1
ZN441,UMAD1,1
ZN441,NDUFA4,1
ZN441,GIRGL,1
ZN441,TSPAN13,1
ZN441,SP4,1
ZN441,HYCC1,1
ZN441,TRA2A,1
ZN441,CCDC126,1
ZN441,PALS2,1
ZN441,GSDME,1
ZN441,SNX10,1
ZN441,JAZF1-AS1,1
ZN441,WIPF3,1
ZN441,NT5C3A,1
ZN441,RP9,1
ZN441,BBS9,1
ZN441,LINC03013,1
ZN441,SEPTIN7-DT,1
ZN441,AMPH,1
ZN441,YAE1,1
ZN441,CDK13,1
ZN441,MRPL32,1
ZN441,MRPS24,1
ZN441,UBE2D4,1
ZN441,TMED4,1
ZN441,ZNF138,1
ZN441,TPST1,1
ZN441,SPDYE21,1
ZN441,SPDYE5,1
ZN441,SPDYE17,1
ZN441,SPDYE18,1
ZN441,GSAP,1
ZN441,PHTF2,1
ZN441,TMEM60,1
ZN441,DMTF1,1
ZN441,TP53TG1,1
ZN441,CROT,1
ZN441,ABCB4,1
ZN441,STEAP1,1
ZN441,GTPBP10,1
ZN441,ATP5MF,1
ZN441,ZNF655,1
ZN441,CYP3A5,1
ZN441,BUD31,1
ZN441,FAM200A,1
ZN441,TRIM4,1
ZN441,LAMTOR4,1
ZN441,STAG3,1
ZN441,ZCWPW1,1
ZN441,SPDYE6,1
ZN441,ORAI2,1
ZN441,NAPEPLD,1
ZN441,PMPCB,1
ZN441,KMT2E-AS1,1
ZN441,SRPK2,1
ZN441,ATXN7L1,1
ZN441,HBP1,1
ZN441,DUS4L,1
ZN441,DUS4L-BCAP29,1
ZN441,CBLL1,1
ZN441,THAP5,1
ZN441,TMEM168,1
ZN441,POT1-AS1,1
ZN441,LINC01393,1
ZN441,ING3,1
ZN441,WNT16,1
ZN441,HYAL4,1
ZN441,POT1,1
ZN441,KLF14,1
ZN441,AGBL3,1
ZN441,TMEM140,1
ZN441,FMC1,1
ZN441,KDM7A-DT,1
ZN441,PRSS37,1
ZN441,NDUFB2,1
ZN441,AGK,1
ZN441,WEE2,1
ZN441,PIP,1
ZN441,CASP2,1
ZN441,ARHGEF35-AS1,1
ZN441,OR2A42,1
ZN441,OR2A7,1
ZN441,OR2A1-AS1,1
ZN441,OR2A1,1
ZN441,ARHGEF5,1
ZN441,LINC00996,1
ZN441,ABCF2-H2BK1,1
ZN441,NUB1,1
ZN441,PAXIP1-AS2,1
ZN441,PAXIP1-DT,1
ZN441,PTPRN2,1
ZN441,MCPH1-AS1,1
ZN441,AGPAT5,1
ZN441,SOX7,1
ZN441,MTMR9,1
ZN441,FAM167A,1
ZN441,SLC35G5,1
ZN441,BLK,1
ZN441,ZDHHC2,1
ZN441,CNOT7,1
ZN441,TNFRSF10A,1
ZN441,TNFRSF10A-DT,1
ZN441,CHMP7,1
ZN441,EGR3,1
ZN441,PEBP4,1
ZN441,RHOBTB2,1
ZN441,ADAM28,1
ZN441,ADAM7-AS1,1
ZN441,ADAMDEC1,1
ZN441,PTK2B,1
ZN441,CCDC25,1
ZN441,PNOC,1
ZN441,RNF122,1
ZN441,DDHD2,1
ZN441,PLPP5,1
ZN441,NSD3,1
ZN441,IDO1,1
ZN441,IKBKB,1
ZN441,SMIM19,1
ZN441,RNF170,1
ZN441,LINC02947,1
ZN441,PCMTD1,1
ZN441,PCMTD1-DT,1
ZN441,SDR16C5,1
ZN441,DNAJC5B,1
ZN441,C8orf44-SGK3,1
ZN441,C8orf44,1
ZN441,SLCO5A1-AS1,1
ZN441,LACTB2-AS1,1
ZN441,C8orf89,1
ZN441,RPL7,1
ZN441,GDAP1,1
ZN441,MIR2052HG,1
ZN441,ZC2HC1A,1
ZN441,TPD52,1
ZN441,LINC02986,1
ZN441,CA13,1
ZN441,CA3,1
ZN441,CA3-AS1,1
ZN441,RMDN1,1
ZN441,CNGB3,1
ZN441,DECR1,1
ZN441,CALB1,1
ZN441,LINC01030,1
ZN441,VIRMA-DT,1
ZN441,PLEKHF2,1
ZN441,CFAP418-AS1,1
ZN441,CFAP418,1
ZN441,MATN2,1
ZN441,POP1,1
ZN441,VPS13B-DT,1
ZN441,POLR2K,1
ZN441,ZNNT1,1
ZN441,ZNF706,1
ZN441,OXR1-AS1,1
ZN441,ABRA,1
ZN441,EBAG9,1
ZN441,RNF139-DT,1
ZN441,NDUFB9,1
ZN441,ASAP1-IT2,1
ZN441,PSCA,1
ZN441,MINCR,1
ZN441,ZNF7,1
ZN441,ZNF252P-AS1,1
ZN441,ZNF250,1
ZN441,ZNF34,1
ZN441,PGM5P3-AS1,1
ZN441,RFX3-DT,1
ZN441,KDM4C,1
ZN441,LINC02851,1
ZN441,SLC24A2,1
ZN441,MOB3B,1
ZN441,ACO1,1
ZN441,RIGI,1
ZN441,SMIM27,1
ZN441,NDUFB6,1
ZN441,SMU1,1
ZN441,NFX1,1
ZN441,APTX,1
ZN441,B4GALT1,1
ZN441,ARID3C,1
ZN441,PAX5,1
ZN441,EBLN3P,1
ZN441,TRMT10B,1
ZN441,ZCCHC7,1
ZN441,TOMM5,1
ZN441,FBXO10,1
ZN441,GLIDR,1
ZN441,LERFS,1
ZN441,FAM88B,1
ZN441,GDA,1
ZN441,IDNK,1
ZN441,C9orf153,1
ZN441,SYK,1
ZN441,ERCC6L2-AS1,1
ZN441,PRXL2C,1
ZN441,XPA,1
ZN441,FKTN-AS1,1
ZN441,ABITRAM,1
ZN441,C9orf152,1
ZN441,UGCG,1
ZN441,ZFP37,1
ZN441,CDC26,1
ZN441,ATP6V1G1,1
ZN441,MRRF,1
ZN441,OR1L8,1
ZN441,MIR600HG,1
ZN441,HMGA1P4,1
ZN441,SET,1
ZN441,RAPGEF1,1
ZN441,AK8,1
ZN441,TSC1,1
ZN441,QSOX2,1
ZN441,LINC02846,1
ZN441,LINC01451,1
ZN441,LCN8,1
ZN441,STPG3-AS1,1
ZN441,XG,1
ZN441,GPR143,1
ZN441,CLCN4,1
ZN441,OFD1,1
ZN441,PRPS2,1
ZN441,LINC01203,1
ZN441,TRAPPC2,1
ZN441,TCEANC,1
ZN441,S100G,1
ZN441,TRMT2B-AS1,1
ZN441,PHKA2-AS1,1
ZN441,CNKSR2,1
ZN441,EIF2S3,1
ZN441,DMD,1
ZN441,DYNLT3,1
ZN441,KRBOX4,1
ZN441,INE1,1
ZN441,ZNF41,1
ZN441,PIM2,1
ZN441,WDR45,1
ZN441,KLF8,1
ZN441,SPIN3,1
ZN441,FAAH2,1
ZN441,SPIN2A,1
ZN441,IL2RG,1
ZN441,PIN4,1
ZN441,HDAC8,1
ZN441,CHIC1,1
ZN441,P2RY10,1
ZN441,CHM,1
ZN441,BTK,1
ZN441,ARMCX6,1
ZN441,ARMCX2,1
ZN441,RADX,1
ZN441,PRPS1,1
ZN441,RBM41,1
ZN441,TSC22D3,1
ZN441,ALG13,1
ZN441,ALG13-AS1,1
ZN441,STAG2-AS1,1
ZN441,SLC25A5-AS1,1
ZN441,RNF113A,1
ZN441,NDUFA1,1
ZN441,XIAP,1
ZN441,INTS6L,1
ZN441,MAMLD1,1
ZN441,PNMA5,1
ZN441,ATP6AP1-DT,1
ZN449,CYP2D6,1
ZN449,OGFRP1,1
ZN506,RHOH,1
ZN519,MIR1302-2HG,1
ZN519,LINC02593,1
ZN519,NOC2L,1
ZN519,LINC01770,1
ZN519,VWA1,1
ZN519,ATAD3A,1
ZN519,SLC35E2B,1
ZN519,B3GALT6,1
ZN519,AURKAIP1,1
ZN519,GNB1,1
ZN519,MORN1,1
ZN519,PEX10,1
ZN519,PRDM16-DT,1
ZN519,PRDM16,1
ZN519,ARHGEF16,1
ZN519,MEGF6,1
ZN519,LRRC47,1
ZN519,ICMT,1
ZN519,ACOT7,1
ZN519,DNAJC11,1
ZN519,SPSB1,1
ZN519,LINC02606,1
ZN519,SRM,1
ZN519,EXOSC10-AS1,1
ZN519,MAD2L2,1
ZN519,KAZN,1
ZN519,TMEM51,1
ZN519,MFAP2,1
ZN519,ALDH4A1,1
ZN519,EMC1-AS1,1
ZN519,MRTO4,1
ZN519,AKR7A2,1
ZN519,KDM1A,1
ZN519,HNRNPR,1
ZN519,ZNF436-AS1,1
ZN519,E2F2,1
ZN519,ID3,1
ZN519,LYPLA2,1
ZN519,GALE,1
ZN519,HMGCL,1
ZN519,RHCE,1
ZN519,AUNIP,1
ZN519,STMN1,1
ZN519,CEP85,1
ZN519,FAM110D,1
ZN519,HMGN2,1
ZN519,FCN3,1
ZN519,AHDC1,1
ZN519,DNAJC8,1
ZN519,RCC1,1
ZN519,RAB42,1
ZN519,YTHDF2,1
ZN519,SNRNP40,1
ZN519,SERINC2,1
ZN519,LINC01226,1
ZN519,TINAGL1,1
ZN519,KHDRBS1,1
ZN519,ZBTB8A,1
ZN519,YARS1,1
ZN519,NCDN,1
ZN519,PSMB2,1
ZN519,C1orf216,1
ZN519,CLSPN,1
ZN519,SF3A3,1
ZN519,HEYL,1
ZN519,NFYC,1
ZN519,CTPS1,1
ZN519,SLFNL1-AS1,1
ZN519,SLFNL1,1
ZN519,SCMH1,1
ZN519,NFYC-AS1,1
ZN519,SCMH1-DT,1
ZN519,RIMKLA,1
ZN519,ZMYND12,1
ZN519,P3H1,1
ZN519,ZNF691-DT,1
ZN519,EBNA1BP2,1
ZN519,TMEM125,1
ZN519,CDC20-DT,1
ZN519,CDC20,1
ZN519,C1orf210,1
ZN519,RNF220,1
ZN519,ERI3,1
ZN519,KIF2C,1
ZN519,EIF2B3,1
ZN519,AKR1A1,1
ZN519,LURAP1,1
ZN519,PRDX1,1
ZN519,MMACHC,1
ZN519,RAD54L,1
ZN519,LRRC41,1
ZN519,CYP4A22-AS1,1
ZN519,TAL1,1
ZN519,ELAVL4,1
ZN519,COA7,1
ZN519,MAGOH-DT,1
ZN519,LRP8,1
ZN519,TCEANC2,1
ZN519,CYB5RL,1
ZN519,SSBP3,1
ZN519,ACOT11,1
ZN519,PARS2,1
ZN519,FAM151A,1
ZN519,MROH7,1
ZN519,DHCR24,1
ZN519,LRRC42,1
ZN519,FGGY,1
ZN519,DNAJC6,1
ZN519,SGIP1,1
ZN519,DYNLT5,1
ZN519,SERBP1,1
ZN519,ST6GALNAC5,1
ZN519,ACADM,1
ZN519,ADGRL2,1
ZN519,SSX2IP,1
ZN519,BTBD8,1
ZN519,GLMN,1
ZN519,FNBP1L,1
ZN519,HENMT1,1
ZN519,AKNAD1,1
ZN519,GPSM2,1
ZN519,TMEM167B-DT,1
ZN519,GSTM1,1
ZN519,GSTM5,1
ZN519,AHCYL1,1
ZN519,SLC16A1,1
ZN519,CTTNBP2NL,1
ZN519,MAGI3,1
ZN519,DCLRE1B,1
ZN519,VANGL1,1
ZN519,OLFML3,1
ZN519,FAM72B,1
ZN519,FAM72C,1
ZN519,LINC02805,1
ZN519,CHTOP,1
ZN519,ILF2,1
ZN519,NPR1,1
ZN519,INTS3,1
ZN519,CREB3L4,1
ZN519,JTB-DT,1
ZN519,HDGF,1
ZN519,PEAR1,1
ZN519,PRCC,1
ZN519,KIRREL1,1
ZN519,PIGM,1
ZN519,CD244,1
ZN519,VANGL2,1
ZN519,C1orf226,1
ZN519,PBX1,1
ZN519,STYXL2,1
ZN519,MPC2,1
ZN519,CACYBP,1
ZN519,BRINP2,1
ZN519,RASAL2-AS1,1
ZN519,RASAL2,1
ZN519,KIAA1614,1
ZN519,STX6,1
ZN519,SMG7-AS1,1
ZN519,TSEN15,1
ZN519,C1orf21-DT,1
ZN519,C1orf21,1
ZN519,ASPM,1
ZN519,NR5A2,1
ZN519,DDX59-AS1,1
ZN519,TMEM9,1
ZN519,IPO9-AS1,1
ZN519,PHLDA3,1
ZN519,IPO9,1
ZN519,UBE2T,1
ZN519,RABIF,1
ZN519,KLHL12,1
ZN519,REN,1
ZN519,PLEKHA6,1
ZN519,SNRPE,1
ZN519,DYRK3-AS1,1
ZN519,DYRK3,1
ZN519,NEK2,1
ZN519,DTL,1
ZN519,CENPF,1
ZN519,PTPN14,1
ZN519,LINC01352,1
ZN519,CNIH3,1
ZN519,DNAH14,1
ZN519,SRP9,1
ZN519,PYCR2,1
ZN519,CDC42BPA,1
ZN519,JMJD4,1
ZN519,WNT9A,1
ZN519,RNF187,1
ZN519,RAB4A-AS1,1
ZN519,NUP133,1
ZN519,C1orf198,1
ZN519,ARV1,1
ZN519,MAP10,1
ZN519,LINC01354,1
ZN519,TBCE,1
ZN519,EFCAB2,1
ZN519,SMYD3,1
ZN519,SCCPDH,1
ZN519,LINC01341,1
ZN519,ZNF695,1
ZN519,ZNF670,1
ZN519,ZNF670-ZNF695,1
ZN519,GCSAML,1
ZN519,OR2C3,1
ZN519,RBM17,1
ZN519,ATP5F1C,1
ZN519,USP6NL-AS1,1
ZN519,ECHDC3,1
ZN519,PROSER2,1
ZN519,PROSER2-AS1,1
ZN519,NUDT5,1
ZN519,CDC123,1
ZN519,CCDC3,1
ZN519,MCM10,1
ZN519,PHYH,1
ZN519,SEPHS1,1
ZN519,FRMD4A,1
ZN519,MSANTD7,1
ZN519,SUV39H2-DT,1
ZN519,SUV39H2,1
ZN519,ST8SIA6,1
ZN519,ST8SIA6-AS1,1
ZN519,HACD1,1
ZN519,STAM-DT,1
ZN519,TMEM236,1
ZN519,SKIDA1,1
ZN519,SPAG6,1
ZN519,MIR1915HG,1
ZN519,KIAA1217,1
ZN519,LZTS2,1
ZN519,ODAD2,1
ZN519,NRP1,1
ZN519,PARD3,1
ZN519,HNRNPF,1
ZN519,BMS1,1
ZN519,ZNF22-AS1,1
ZN519,ZNF22,1
ZN519,ZNF32-AS2,1
ZN519,DEPP1,1
ZN519,ANTXRL,1
ZN519,SYT15,1
ZN519,LINC02637,1
ZN519,SYT15-AS1,1
ZN519,ZNF488,1
ZN519,SYT15B,1
ZN519,ARHGAP22,1
ZN519,PRKG1,1
ZN519,LINC02672,1
ZN519,TFAM,1
ZN519,BICC1,1
ZN519,CDK1,1
ZN519,LRRC20,1
ZN519,EIF4EBP2,1
ZN519,PALD1,1
ZN519,ADAMTS14,1
ZN519,SLC29A3,1
ZN519,VDAC2,1
ZN519,DLG5,1
ZN519,ZMIZ1,1
ZN519,EIF5AL1,1
ZN519,DYDC2,1
ZN519,PRXL2A,1
ZN519,DYDC1,1
ZN519,TSPAN14,1
ZN519,TSPAN14-AS1,1
ZN519,SH2D4B,1
ZN519,LINC02655,1
ZN519,PANK1,1
ZN519,DNTT,1
ZN519,PGAM1,1
ZN519,ZDHHC16,1
ZN519,GOT1,1
ZN519,LINC01475,1
ZN519,NKX2-3,1
ZN519,HMX2,1
ZN519,COX15,1
ZN519,HIF1AN,1
ZN519,SLF2,1
ZN519,SEMA4G,1
ZN519,TWNK,1
ZN519,CUEDC2,1
ZN519,ACTR1A,1
ZN519,SFXN2,1
ZN519,SUFU,1
ZN519,NT5C2,1
ZN519,TAF5,1
ZN519,PDCD11,1
ZN519,SFR1,1
ZN519,ADRA2A,1
ZN519,VWA2,1
ZN519,AFAP1L2,1
ZN519,CASC2,1
ZN519,PRDX3,1
ZN519,MCMBP,1
ZN519,BUB3,1
ZN519,CTBP2,1
ZN519,BCCIP,1
ZN519,MKI67,1
ZN519,LINC02666,1
ZN519,EBF3,1
ZN519,B4GALNT4,1
ZN519,TOLLIP-DT,1
ZN519,MRPL23-AS1,1
ZN519,LINC01150,1
ZN519,H19,1
ZN519,LINC01219,1
ZN519,NAP1L4,1
ZN519,ZNF195,1
ZN519,TRIM6,1
ZN519,TRIM5,1
ZN519,RIC3-DT,1
ZN519,AKIP1,1
ZN519,C11orf58,1
ZN519,WT1,1
ZN519,WT1-AS,1
ZN519,CSTF3-DT,1
ZN519,TRIM44,1
ZN519,PRR5L,1
ZN519,RAG1,1
ZN519,RAG2,1
ZN519,IFTAP,1
ZN519,PRDM11,1
ZN519,MDK,1
ZN519,LRP4-AS1,1
ZN519,LRP4,1
ZN519,PACSIN3,1
ZN519,CKAP5,1
ZN519,MTCH2,1
ZN519,FAM180B,1
ZN519,C1QTNF4,1
ZN519,PSMC3,1
ZN519,SSRP1,1
ZN519,SLC43A3,1
ZN519,SLC43A1,1
ZN519,MIR130AHG,1
ZN519,SERPING1,1
ZN519,FAM111A,1
ZN519,GLYATL2,1
ZN519,GLYATL1,1
ZN519,FAM111B,1
ZN519,PTGDR2,1
ZN519,CCDC86,1
ZN519,VWCE,1
ZN519,DDB1,1
ZN519,FEN1,1
ZN519,FADS2,1
ZN519,FADS1,1
ZN519,RAB3IL1,1
ZN519,GANAB,1
ZN519,NAA40,1
ZN519,SPINDOC,1
ZN519,RCOR2,1
ZN519,MACROD1,1
ZN519,FLRT1,1
ZN519,STIP1,1
ZN519,PPP1R14B,1
ZN519,FERMT3,1
ZN519,PPP1R14B-AS1,1
ZN519,FKBP2,1
ZN519,NRXN2,1
ZN519,LINC02724,1
ZN519,SLC22A11,1
ZN519,NRXN2-AS1,1
ZN519,MAP4K2,1
ZN519,MEN1,1
ZN519,SAC3D1,1
ZN519,CDCA5,1
ZN519,POLA2,1
ZN519,BANF1,1
ZN519,GAL3ST3,1
ZN519,DRAP1,1
ZN519,TSGA10IP,1
ZN519,RNASEH2C,1
ZN519,DPP3,1
ZN519,B4GAT1,1
ZN519,MRPL11,1
ZN519,RBM14,1
ZN519,GRK2,1
ZN519,GSTP1,1
ZN519,NUDT8,1
ZN519,LRP5,1
ZN519,CHKA-DT,1
ZN519,TESMIN,1
ZN519,CPT1A,1
ZN519,LINC02956,1
ZN519,FGF19,1
ZN519,ARHGEF17-AS1,1
ZN519,ARHGEF17,1
ZN519,LIPT2-AS1,1
ZN519,POLD3,1
ZN519,SERPINH1,1
ZN519,EMSY-DT,1
ZN519,ALG8,1
ZN519,KCTD21-AS1,1
ZN519,NARS2,1
ZN519,DDIAS,1
ZN519,ME3,1
ZN519,CCDC81,1
ZN519,RAB38,1
ZN519,MRE11,1
ZN519,AMOTL1,1
ZN519,KDM4D,1
ZN519,DIXDC1,1
ZN519,PIH1D2,1
ZN519,IFT46,1
ZN519,FOXR1,1
ZN519,SLC37A4,1
ZN519,RNF26,1
ZN519,USP2-AS1,1
ZN519,HSPA8,1
ZN519,PANX3,1
ZN519,SPA17,1
ZN519,CCDC15,1
ZN519,EI24,1
ZN519,RPUSD4,1
ZN519,FOXRED1,1
ZN519,GSEC,1
ZN519,FLI1,1
ZN519,SENCR,1
ZN519,ADAMTS15,1
ZN519,NCAPD3,1
ZN519,IQSEC3-AS1,1
ZN519,CCDC77,1
ZN519,NINJ2,1
ZN519,CACNA1C,1
ZN519,FKBP4,1
ZN519,FOXM1,1
ZN519,RHNO1,1
ZN519,TEAD4,1
ZN519,TSPAN9,1
ZN519,CD27-AS1,1
ZN519,NCAPD2,1
ZN519,GAPDH,1
ZN519,TNFRSF1A,1
ZN519,GAPDH-DT,1
ZN519,RIMKLB,1
ZN519,APOLD1,1
ZN519,HEBP1,1
ZN519,PLEKHA5,1
ZN519,PPFIBP1,1
ZN519,MRPS35,1
ZN519,TSPAN11,1
ZN519,DDX11-AS1,1
ZN519,DDX11,1
ZN519,RAPGEF3,1
ZN519,SLC48A1,1
ZN519,TMEM106C,1
ZN519,PFKM,1
ZN519,COL2A1,1
ZN519,DDX23,1
ZN519,RHEBL1,1
ZN519,TUBA1B,1
ZN519,TUBA1C,1
ZN519,TROAP-AS1,1
ZN519,TROAP,1
ZN519,TUBA1B-AS1,1
ZN519,PRPF40B,1
ZN519,AQP6,1
ZN519,AQP2,1
ZN519,AQP5-AS1,1
ZN519,AQP5,1
ZN519,RACGAP1,1
ZN519,ESPL1,1
ZN519,AAAS,1
ZN519,CBX5,1
ZN519,HNRNPA1,1
ZN519,MARS1,1
ZN519,DCTN2,1
ZN519,CDK4,1
ZN519,EEF1AKMT3,1
ZN519,GIHCG,1
ZN519,R3HDM2-DT,1
ZN519,HMGA2,1
ZN519,HMGA2-AS1,1
ZN519,ELK3,1
ZN519,FAM222A,1
ZN519,TCHP,1
ZN519,ATXN2-AS,1
ZN519,TESC,1
ZN519,RFC5,1
ZN519,VSIG10,1
ZN519,COQ5,1
ZN519,SRSF9,1
ZN519,DYNLL1,1
ZN519,NRAV,1
ZN519,GATC,1
ZN519,RPLP0,1
ZN519,ANAPC5,1
ZN519,RNF34,1
ZN519,LINC02985,1
ZN519,LRRC43,1
ZN519,MLXIP,1
ZN519,DENR,1
ZN519,CDK2AP1,1
ZN519,EIF2B1,1
ZN519,SCARB1,1
ZN519,RAN,1
ZN519,LINC01257,1
ZN519,LINC02370,1
ZN519,NOC4L,1
ZN519,POLE,1
ZN519,PXMP2,1
ZN519,PGAM5,1
ZN519,ANKLE2,1
ZN519,IL17D,1
ZN519,SKA3,1
ZN519,MRPL57,1
ZN519,LINC00327,1
ZN519,GPR12,1
ZN519,PAN3-AS1,1
ZN519,FLT3,1
ZN519,CCDC169,1
ZN519,SPART,1
ZN519,SPART-AS1,1
ZN519,RFXAP,1
ZN519,EXOSC8,1
ZN519,TUSC8,1
ZN519,TSC22D1,1
ZN519,TSC22D1-AS1,1
ZN519,LRRC63,1
ZN519,RNASEH2B-AS1,1
ZN519,RNASEH2B,1
ZN519,CKAP2,1
ZN519,CNMD,1
ZN519,PCDH8,1
ZN519,PCDH17,1
ZN519,DIAPH3-AS2,1
ZN519,MZT1,1
ZN519,GPC6,1
ZN519,DZIP1,1
ZN519,DNAJC3-DT,1
ZN519,LINC00449,1
ZN519,TMTC4,1
ZN519,COL4A1,1
ZN519,COL4A2,1
ZN519,TUBGCP3,1
ZN519,F7,1
ZN519,ADPRHL1,1
ZN519,TFDP1,1
ZN519,SUPT16H,1
ZN519,GMPR2,1
ZN519,NYNRIN,1
ZN519,NPAS3,1
ZN519,PSMA6,1
ZN519,SLC25A21-AS1,1
ZN519,MIPOL1,1
ZN519,LINC00648,1
ZN519,NID2,1
ZN519,BMP4,1
ZN519,CDKN3,1
ZN519,ARMH4,1
ZN519,SNAPC1,1
ZN519,MTHFD1,1
ZN519,HSPA2,1
ZN519,PPP1R36,1
ZN519,RAB15,1
ZN519,FCF1,1
ZN519,ACYP1,1
ZN519,PGF,1
ZN519,EIF2B2,1
ZN519,YLPM1,1
ZN519,TTLL5,1
ZN519,SPATA7,1
ZN519,PTPN21,1
ZN519,ZC3H14,1
ZN519,LINC00642,1
ZN519,TTC7B,1
ZN519,LINC02321,1
ZN519,UBR7,1
ZN519,EML1,1
ZN519,SLC25A29,1
ZN519,MEG3,1
ZN519,DLK1,1
ZN519,RTL1,1
ZN519,MEG8,1
ZN519,DIO3,1
ZN519,MEG9,1
ZN519,LINC02285,1
ZN519,XRCC3,1
ZN519,ZBTB42,1
ZN519,CLBA1,1
ZN519,CDCA4,1
ZN519,BTBD6,1
ZN519,TEX22,1
ZN519,MTA1-DT,1
ZN519,TEDC1,1
ZN519,AKT1,1
ZN519,CPNE8-AS1,1
ZN519,MAGEL2,1
ZN519,NDN,1
ZN519,NPAP1,1
ZN519,GPR176-DT,1
ZN519,BUB1B,1
ZN519,ANKRD63,1
ZN519,KNSTRN,1
ZN519,IVD,1
ZN519,CHST14,1
ZN519,RAD51,1
ZN519,DLL4,1
ZN519,RPAP1,1
ZN519,TUBGCP4,1
ZN519,MAP1A,1
ZN519,GABPB1,1
ZN519,EID1,1
ZN519,LEO1,1
ZN519,MYO5C,1
ZN519,PYGO1,1
ZN519,PRTG,1
ZN519,NEDD4,1
ZN519,CGNL1,1
ZN519,CCNB2,1
ZN519,PCLAF,1
ZN519,RASL12,1
ZN519,PARP16,1
ZN519,HACD3,1
ZN519,INTS14,1
ZN519,DIS3L,1
ZN519,ZWILCH,1
ZN519,ITGA11,1
ZN519,SPESP1,1
ZN519,NOX5,1
ZN519,PAQR5,1
ZN519,KIF23,1
ZN519,FBXO22,1
ZN519,RCN2,1
ZN519,SH2D7,1
ZN519,CIB2,1
ZN519,PSMA4,1
ZN519,CHRNB4,1
ZN519,ABHD17C,1
ZN519,CEMIP,1
ZN519,HDGFL3,1
ZN519,SH3GL3,1
ZN519,ALPK3,1
ZN519,FANCI,1
ZN519,POLG,1
ZN519,TICRR,1
ZN519,KIF7,1
ZN519,PEX11A,1
